        Year	       Month	         Day	        Hour	     Weekday	      Minute	    N(total)	       N(he)	       N(li)	    N(st,he)	    N(st,li)	    N(wi,he)	    N(wi,li)	    N(su,he)	    N(su,li)	V_veh(he) (km/hr)	V_veh(li) (km/hr)	     T2m (C)	 Ts_road (C)	Ts_road_obs (C)	T_sub_mod (C)	      RH (%)	RHs_road (%)	    FF (m/s)	Rain (mm/hr)	Snow (mm/hr)	 Cloud cover	Net short rad (W/m^2)	Net long rad (W/m^2)	Incoming long rad (W/m^2)	Incoming short rad (W/m^2)	Sensible_road (W/m^2)	Latent_road (W/m^2)	Surface_heatflux_road (W/m^2)	Residual Energy (W/m^2)	Energy correction (W/m^2)	Wetness_road (mm)	Ice_road (mm)	Evaporation (mm/hr)	Drainage (mm/hr)	    f_q_road	   f_q_brake	     f_q_obs	M_sanding (g/m^2)	M_salting(na) (g/m^2)	M_salting(mg) (g/m^2)	Ploughing_road (0/1)	Cleaning_road (0/1)	Total emissions PM10 (g/km/hr)	Direct emissions PM10 (g/km/hr)	Suspended road emissions PM10 (g/km/hr)	Road dust PM200 mass (g/m^2)	Road sand PMall mass (g/m^2)	Road sand PM200 mass (g/m^2)	Road salt(na) mass (g/m^2)	Road salt(mg) mass (g/m^2)	Road wear (g/km/hr)	Tyre wear (g/km/hr)	Brake wear (g/km/hr)	Road dust production (g/km/hr)	Road dust sink (g/km/hr)	Emission factor PM10 (g/km/veh)	Total emissions PM2.5 (g/km/hr)	Direct emissions PM2.5 (g/km/hr)	Suspended road emissions PM2.5 (g/km/hr)	Emission factor PM2.5 (g/km/veh)	PM10_obs net (ug/m^3)	PM10_obs bg (ug/m^3)	PM10 mod total (ug/m^3)	PM10 mod total+ep (ug/m^3)	PM10 mod dust total (ug/m^3)	PM10 mod roadwear (ug/m^3)	PM10 mod tyrewear (ug/m^3)	PM10 mod brakewear (ug/m^3)	PM10 mod salt(na) (ug/m^3)	PM10 mod salt(mg) (ug/m^3)	PM10 mod sand (ug/m^3)	PM10 mod exhaust (ug/m^3)	PM25_obs net (ug/m^3)	PM25_obs bg (ug/m^3)	PM25 mod total (ug/m^3)	PM25 mod total+ep (ug/m^3)	PM25 mod dust total (ug/m^3)	PM25 mod roadwear (ug/m^3)	PM25 mod tyrewear (ug/m^3)	PM25 mod brakewear (ug/m^3)	PM25 mod salt(na) (ug/m^3)	PM25 mod salt(mg) (ug/m^3)	PM25 mod sand (ug/m^3)	PM25 mod exhaust (ug/m^3)
        2011	           4	          21	1.150000e+01	           5	           0	  1.0284e+03	  3.0852e+01	  9.9756e+02	  0.0000e+00	  2.9927e+01	  0.0000e+00	  5.5578e+01	  3.0852e+01	  9.1205e+02	  4.5175e+01	  4.5175e+01	  1.3113e+01	  1.3994e+01	  1.2277e+01	  1.1875e+01	  5.4763e+01	  5.2561e+01	  1.0106e+00	  0.0000e+00	  0.0000e+00	  2.3625e-01	  7.4874e+01	 -4.1394e+01	  3.2505e+02	  2.1816e+02	  5.9680e+00	  3.6513e-02	  2.9327e+01	  0.0000e+00	  0.0000e+00	  3.9027e-03	  8.1831e-07	  2.6550e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.9371e+02	  3.2030e+01	  2.6214e+02	  6.9588e+01	  5.1871e+01	  5.1871e+01	  4.6315e-04	  0.0000e+00	  1.0310e+02	  7.1127e+01	  8.4063e+00	  4.6030e+01	  1.4098e+03	  3.0369e-01	  5.5961e+01	  5.4180e+00	  5.1007e+01	  7.2507e-02	  8.4694e+01	  4.3860e+01	  6.6627e+01	  7.0745e+01	  6.6627e+01	  2.4832e+01	  2.1689e+00	  1.5232e+00	  6.5914e-20	  0.0000e+00	  3.8103e+01	  4.1172e+00	  7.7010e+00	  1.1103e+01	  1.2681e+01	  1.6798e+01	  1.2681e+01	  1.9866e+00	  2.1689e-01	  9.5198e-01	  5.2723e-21	  0.0000e+00	  9.5257e+00	  4.1172e+00
        2011	           4	          22	1.150000e+01	           6	           0	  6.6889e+02	  2.0067e+01	  6.4882e+02	  0.0000e+00	  1.9465e+01	  0.0000e+00	  3.6149e+01	  2.0067e+01	  5.9321e+02	  4.7272e+01	  4.7272e+01	  1.2090e+01	  1.3916e+01	  1.2591e+01	  1.2790e+01	  6.3650e+01	  5.6012e+01	  1.5649e+00	  0.0000e+00	  0.0000e+00	  1.7961e-01	  7.6932e+01	 -4.5113e+01	  3.2109e+02	  2.3331e+02	  2.1818e+01	 -4.6787e-02	  1.1169e+01	  0.0000e+00	  0.0000e+00	  4.3953e-03	  7.5885e-07	  2.1174e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  9.5833e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.9942e+02	  2.2018e+01	  1.7772e+02	  6.7639e+01	  5.0369e+01	  5.0369e+01	  4.6315e-04	  0.0000e+00	  7.1924e+01	  4.9617e+01	  5.3208e+00	  3.1956e+01	  9.5551e+02	  3.1625e-01	  3.7834e+01	  3.5758e+00	  3.4580e+01	  7.4683e-02	  1.6366e+01	  2.3492e+01	  2.5334e+01	  2.6868e+01	  2.5334e+01	  9.4930e+00	  8.4310e-01	  5.6630e-01	  2.5852e-20	  0.0000e+00	  1.4431e+01	  1.5346e+00	  1.9317e+00	  9.9573e+00	  4.8055e+00	  6.3401e+00	  4.8055e+00	  7.5944e-01	  8.4310e-02	  3.5394e-01	  2.0678e-21	  0.0000e+00	  3.6078e+00	  1.5346e+00
        2011	           4	          23	1.150000e+01	           7	           0	  6.5123e+02	  1.9537e+01	  6.3169e+02	  0.0000e+00	  1.8951e+01	  0.0000e+00	  3.5194e+01	  1.9537e+01	  5.7754e+02	  4.7293e+01	  4.7293e+01	  1.1540e+01	  1.3624e+01	  1.1840e+01	  1.3149e+01	  6.4909e+01	  5.6914e+01	  1.2683e+00	  0.0000e+00	  0.0000e+00	  8.9389e-02	  7.1154e+01	 -4.8115e+01	  3.1652e+02	  2.5632e+02	  1.9664e+01	  3.7108e-02	  4.4241e+00	  0.0000e+00	  0.0000e+00	  4.4332e-03	  7.5594e-07	  2.4150e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.9092e+02	  2.1499e+01	  1.6973e+02	  6.6101e+01	  4.9185e+01	  4.9185e+01	  4.6315e-04	  0.0000e+00	  7.0283e+01	  4.8485e+01	  5.1725e+00	  3.1219e+01	  9.1235e+02	  3.1128e-01	  3.6196e+01	  3.4841e+00	  3.3024e+01	  7.3701e-02	  1.5681e+01	  1.3235e+01	  1.9397e+01	  2.0587e+01	  1.9397e+01	  7.2892e+00	  6.5418e-01	  4.3848e-01	  2.0169e-20	  0.0000e+00	  1.1015e+01	  1.1895e+00	  1.7440e+00	  5.4170e+00	  3.6764e+00	  4.8659e+00	  3.6764e+00	  5.8313e-01	  6.5418e-02	  2.7405e-01	  1.6133e-21	  0.0000e+00	  2.7538e+00	  1.1895e+00
        2011	           4	          24	1.150000e+01	           1	           0	  6.6525e+02	  1.9957e+01	  6.4529e+02	  0.0000e+00	  1.9359e+01	  0.0000e+00	  3.5952e+01	  1.9957e+01	  5.8998e+02	  4.7963e+01	  4.7963e+01	  1.2217e+01	  1.3675e+01	  1.2372e+01	  1.3261e+01	  5.8447e+01	  5.2826e+01	  1.1657e+00	  0.0000e+00	  0.0000e+00	  3.5987e-02	  6.4848e+01	 -4.6994e+01	  3.1795e+02	  2.7546e+02	  1.3920e+01	  5.2695e-02	  4.9826e+00	  0.0000e+00	  0.0000e+00	  3.8666e-03	  8.2238e-07	  1.8267e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.9274e+02	  2.2117e+01	  1.7095e+02	  6.4577e+01	  4.8010e+01	  4.8010e+01	  4.6315e-04	  0.0000e+00	  7.2430e+01	  4.9966e+01	  5.2648e+00	  3.2155e+01	  9.1868e+02	  3.0785e-01	  3.6506e+01	  3.5659e+00	  3.3260e+01	  7.2996e-02	  1.5004e+01	  1.7585e+01	  2.1769e+01	  2.3118e+01	  2.1769e+01	  8.2071e+00	  7.4514e-01	  4.9653e-01	  2.3111e-20	  0.0000e+00	  1.2320e+01	  1.3489e+00	  1.6498e+00	  6.6499e+00	  4.1214e+00	  5.4703e+00	  4.1214e+00	  6.5657e-01	  7.4514e-02	  3.1033e-01	  1.8486e-21	  0.0000e+00	  3.0799e+00	  1.3489e+00
        2011	           4	          25	1.150000e+01	           2	           0	  7.9468e+02	  2.3840e+01	  7.7083e+02	  0.0000e+00	  3.0833e+00	  0.0000e+00	  5.7262e+00	  2.3840e+01	  7.6203e+02	  4.6378e+01	  4.6378e+01	  1.4908e+01	  1.5156e+01	  1.4356e+01	  1.3696e+01	  4.7718e+01	  4.6851e+01	  1.3598e+00	  0.0000e+00	  0.0000e+00	  3.3065e-02	  6.5701e+01	 -4.2902e+01	  3.2945e+02	  2.7916e+02	  2.3756e+00	  1.2664e-02	  2.1792e+01	  0.0000e+00	  0.0000e+00	  3.2703e-03	  8.1285e-07	  1.4946e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0722e+02	  1.7869e+01	  1.8972e+02	  6.3035e+01	  4.6827e+01	  4.6827e+01	  4.6315e-04	  0.0000e+00	  4.6462e+01	  5.6850e+01	  6.4132e+00	  2.7717e+01	  1.0194e+03	  2.7886e-01	  4.0164e+01	  3.6119e+00	  3.6914e+01	  6.8637e-02	  1.9752e+01	  2.2191e+01	  2.3705e+01	  2.5322e+01	  2.3705e+01	  8.4191e+00	  8.5328e-01	  5.9531e-01	  2.6628e-20	  0.0000e+00	  1.3838e+01	  1.6166e+00	  2.6452e+00	  7.4661e+00	  4.5903e+00	  6.2069e+00	  4.5903e+00	  6.7353e-01	  8.5328e-02	  3.7207e-01	  2.1299e-21	  0.0000e+00	  3.4594e+00	  1.6166e+00
        2011	           4	          26	1.150000e+01	           3	           0	  1.0948e+03	  3.2845e+01	  1.0620e+03	  0.0000e+00	  4.2479e+00	  0.0000e+00	  7.8890e+00	  3.2845e+01	  1.0498e+03	  4.4028e+01	  4.4028e+01	  1.2837e+01	  1.5058e+01	  1.3623e+01	  1.4551e+01	  5.7460e+01	  4.9358e+01	  1.6502e+00	  0.0000e+00	  0.0000e+00	  2.0106e-01	  7.6458e+01	 -4.8483e+01	  3.2378e+02	  2.3265e+02	  3.1646e+01	 -7.3912e-04	 -1.5992e+00	  0.0000e+00	  0.0000e+00	  3.4666e-03	  7.9499e-07	  1.1621e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  9.5833e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5622e+02	  2.3246e+01	  2.3343e+02	  6.1108e+01	  4.5356e+01	  4.5356e+01	  4.6315e-04	  0.0000e+00	  5.8923e+01	  7.2097e+01	  9.1078e+00	  3.5426e+01	  1.2540e+03	  2.5209e-01	  4.9923e+01	  4.9461e+00	  4.5434e+01	  6.3656e-02	  3.4685e+01	  3.6155e+01	  3.8751e+01	  4.1756e+01	  3.8751e+01	  1.3749e+01	  1.4193e+00	  1.1100e+00	  4.4620e-20	  0.0000e+00	  2.2472e+01	  3.0050e+00	  3.6252e+00	  1.5386e+01	  7.5536e+00	  1.0559e+01	  7.5536e+00	  1.0999e+00	  1.4193e-01	  6.9377e-01	  3.5690e-21	  0.0000e+00	  5.6180e+00	  3.0050e+00
        2011	           4	          27	1.150000e+01	           4	           0	  1.1829e+03	  3.5487e+01	  1.1474e+03	  0.0000e+00	  4.5896e+00	  0.0000e+00	  8.5236e+00	  3.5487e+01	  1.1343e+03	  4.4028e+01	  4.4028e+01	  1.1476e+01	  1.4050e+01	  1.2763e+01	  1.4408e+01	  4.5340e+01	  3.9726e+01	  1.9020e+00	  0.0000e+00	  0.0000e+00	  1.9842e-01	  8.3215e+01	 -5.4939e+01	  3.1184e+02	  2.4288e+02	  3.5308e+01	  2.8217e-02	 -4.8458e+00	  0.0000e+00	  0.0000e+00	  2.5635e-03	  8.1473e-07	  1.3413e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  9.5833e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.7108e+02	  2.5316e+01	  2.4626e+02	  5.8991e+01	  4.3739e+01	  4.3739e+01	  4.6315e-04	  0.0000e+00	  6.4404e+01	  7.8804e+01	  9.8007e+00	  3.8678e+01	  1.3226e+03	  2.4723e-01	  5.2801e+01	  5.3483e+00	  4.7949e+01	  6.2697e-02	  3.1578e+01	  1.2421e+01	  4.1130e+01	  4.4338e+01	  4.1130e+01	  1.4639e+01	  1.5447e+00	  1.1839e+00	  4.8983e-20	  0.0000e+00	  2.3763e+01	  3.2077e+00	 -9.9900e+02	 -9.9900e+02	  8.0062e+00	  1.1214e+01	  8.0062e+00	  1.1711e+00	  1.5447e-01	  7.3993e-01	  3.9180e-21	  0.0000e+00	  5.9406e+00	  3.2077e+00
        2011	           4	          28	1.150000e+01	           5	           0	  1.1923e+03	  3.5769e+01	  1.1565e+03	  0.0000e+00	  4.6262e+00	  0.0000e+00	  8.5914e+00	  3.5769e+01	  1.1433e+03	  4.4617e+01	  4.4617e+01	  1.1384e+01	  1.3407e+01	  1.2127e+01	  1.4057e+01	  4.4779e+01	  3.9241e+01	  1.3321e+00	  0.0000e+00	  0.0000e+00	  1.5331e-02	  6.6142e+01	 -5.4701e+01	  3.0871e+02	  2.9324e+02	  1.9252e+01	  1.1402e-02	 -5.6155e+00	  0.0000e+00	  0.0000e+00	  2.5426e-03	  8.4504e-07	  1.0776e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.6751e+02	  2.5750e+01	  2.4226e+02	  5.6779e+01	  4.2050e+01	  4.2050e+01	  4.6315e-04	  0.0000e+00	  6.5780e+01	  8.0487e+01	  9.8326e+00	  3.9454e+01	  1.3008e+03	  2.4242e-01	  5.2080e+01	  5.3960e+00	  4.7188e+01	  6.1743e-02	  3.9629e+01	  1.9009e+01	  4.5190e+01	  4.8832e+01	  4.5190e+01	  1.6123e+01	  1.7395e+00	  1.3438e+00	  5.5631e-20	  0.0000e+00	  2.5983e+01	  3.6420e+00	 -9.9900e+02	 -9.9900e+02	  8.7995e+00	  1.2441e+01	  8.7995e+00	  1.2898e+00	  1.7395e-01	  8.3989e-01	  4.4498e-21	  0.0000e+00	  6.4958e+00	  3.6420e+00
        2011	           4	          29	1.150000e+01	           6	           0	  1.1972e+03	  3.5917e+01	  1.1613e+03	  0.0000e+00	  4.6453e+00	  0.0000e+00	  8.6269e+00	  3.5917e+01	  1.1480e+03	  4.4136e+01	  4.4136e+01	  1.1889e+01	  1.3637e+01	  1.2808e+01	  1.3942e+01	  4.2269e+01	  3.8022e+01	  1.8410e+00	  0.0000e+00	  0.0000e+00	  2.9444e-02	  6.9267e+01	 -5.4047e+01	  3.1069e+02	  2.9017e+02	  2.4295e+01	  2.3990e-03	 -6.8449e+00	  0.0000e+00	  0.0000e+00	  2.4587e-03	  8.3246e-07	  1.1901e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5757e+02	  2.5712e+01	  2.3235e+02	  5.4653e+01	  4.0426e+01	  4.0426e+01	  4.6315e-04	  0.0000e+00	  6.5516e+01	  8.0163e+01	  9.9019e+00	  3.9326e+01	  1.2472e+03	  2.3319e-01	  5.0192e+01	  5.4151e+00	  4.5277e+01	  5.9981e-02	  2.9839e+01	  2.8433e+01	  4.1201e+01	  4.4633e+01	  4.1201e+01	  1.4735e+01	  1.6245e+00	  1.2662e+00	  5.2367e-20	  0.0000e+00	  2.3576e+01	  3.4323e+00	  9.1520e+00	  2.9119e+00	  8.0265e+00	  1.1459e+01	  8.0265e+00	  1.1788e+00	  1.6245e-01	  7.9140e-01	  4.1887e-21	  0.0000e+00	  5.8939e+00	  3.4323e+00
        2011	           4	          30	1.150000e+01	           7	           0	  1.0073e+03	  3.0220e+01	  9.7711e+02	  0.0000e+00	  3.9085e+00	  0.0000e+00	  7.2586e+00	  3.0220e+01	  9.6595e+02	  4.6113e+01	  4.6113e+01	  8.9349e+00	  1.2548e+01	  1.0680e+01	  1.3660e+01	  5.4137e+01	  4.2024e+01	  2.2062e+00	  0.0000e+00	  0.0000e+00	  2.6995e-01	  9.0456e+01	 -5.6411e+01	  3.0303e+02	  2.2436e+02	  5.6182e+01	 -1.0525e-02	 -2.0370e+01	  0.0000e+00	  0.0000e+00	  2.8472e-03	  7.4681e-07	  1.2427e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.2339e+02	  2.2625e+01	  2.0121e+02	  5.2690e+01	  3.8926e+01	  3.8926e+01	  4.6315e-04	  0.0000e+00	  5.8800e+01	  7.1946e+01	  8.1345e+00	  3.5083e+01	  1.0798e+03	  2.3984e-01	  4.3354e+01	  4.5779e+00	  3.9222e+01	  6.1121e-02	  1.1270e+01	  1.2533e+01	  1.7853e+01	  1.9302e+01	  1.7853e+01	  6.4160e+00	  7.2510e-01	  5.3309e-01	  2.3583e-20	  0.0000e+00	  1.0179e+01	  1.4489e+00	  4.0905e+00	  3.3319e+00	  3.4637e+00	  4.9126e+00	  3.4637e+00	  5.1328e-01	  7.2510e-02	  3.3318e-01	  1.8863e-21	  0.0000e+00	  2.5447e+00	  1.4489e+00
        2011	           5	           1	1.150000e+01	           1	           0	  8.5606e+02	  2.5682e+01	  8.3038e+02	  0.0000e+00	  3.2682e+00	  0.0000e+00	  6.0696e+00	  2.5682e+01	  8.2104e+02	  4.6734e+01	  4.6734e+01	  5.6372e+00	  1.0135e+01	  8.5076e+00	  1.2654e+01	  5.9465e+01	  4.4602e+01	  2.1712e+00	  0.0000e+00	  0.0000e+00	  2.8436e-01	  9.4391e+01	 -6.0104e+01	  2.8714e+02	  2.3053e+02	  6.8447e+01	  1.4182e-02	 -3.2703e+01	  0.0000e+00	  0.0000e+00	  3.1456e-03	  6.4519e-07	  1.9665e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8710e+02	  1.9402e+01	  1.6808e+02	  5.1049e+01	  3.7674e+01	  3.7674e+01	  4.6315e-04	  0.0000e+00	  5.0599e+01	  6.2026e+01	  6.8742e+00	  3.0183e+01	  9.0179e+02	  2.3665e-01	  3.6285e+01	  3.8931e+00	  3.2774e+01	  6.0472e-02	  1.1975e+01	  8.0155e+00	  1.9976e+01	  2.1624e+01	  1.9976e+01	  7.1968e+00	  8.2955e-01	  6.0526e-01	  2.7161e-20	  0.0000e+00	  1.1345e+01	  1.6473e+00	  4.1984e+00	  1.6818e+00	  3.8732e+00	  5.5204e+00	  3.8732e+00	  5.7574e-01	  8.2955e-02	  3.7829e-01	  2.1726e-21	  0.0000e+00	  2.8362e+00	  1.6473e+00
        2011	           5	           2	1.150000e+01	           2	           0	  1.2156e+03	  3.6468e+01	  1.1791e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6468e+01	  1.1791e+03	  4.3913e+01	  4.3913e+01	  4.5683e+00	  9.0428e+00	  7.5938e+00	  1.1473e+01	  6.1100e+01	  4.5890e+01	  2.2976e+00	  0.0000e+00	  0.0000e+00	  3.3495e-01	  9.5836e+01	 -5.7799e+01	  2.8416e+02	  2.2305e+02	  7.3520e+01	  2.6497e-02	 -3.3219e+01	  0.0000e+00	  0.0000e+00	  3.2588e-03	  6.7671e-07	  1.6915e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.3478e+02	  2.4263e+01	  2.1101e+02	  4.9448e+01	  3.6452e+01	  3.6452e+01	  4.6315e-04	  0.0000e+00	  5.7952e+01	  8.0489e+01	  1.0093e+01	  3.7571e+01	  1.1318e+03	  2.1118e-01	  4.6030e+01	  5.3623e+00	  4.1161e+01	  5.5912e-02	  1.5364e+01	  1.9640e+01	  2.3464e+01	  2.5660e+01	  2.3464e+01	  8.3425e+00	  9.9914e-01	  8.0938e-01	  3.2926e-20	  0.0000e+00	  1.3312e+01	  2.1961e+00	  5.6577e+00	  2.3774e+00	  4.6013e+00	  6.7974e+00	  4.6013e+00	  6.6740e-01	  9.9914e-02	  5.0587e-01	  2.6337e-21	  0.0000e+00	  3.3281e+00	  2.1961e+00
        2011	           5	           3	1.150000e+01	           3	           0	  1.1255e+03	  3.3766e+01	  1.0918e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.3766e+01	  1.0918e+03	  4.3739e+01	  4.3739e+01	  2.9857e+00	  6.5197e+00	  4.8686e+00	  1.0007e+01	  8.5038e+01	  7.7336e+01	  2.3307e+00	  3.3333e-02	  0.0000e+00	  7.8250e-01	  5.9544e+01	 -2.4909e+01	  3.0466e+02	  8.0425e+01	  5.5488e+01	  2.3046e+01	 -4.1754e+01	  0.0000e+00	  0.0000e+00	  8.1191e-02	  3.7343e-07	  2.9349e-02	  0.0000e+00	  6.6670e-01	  9.6108e-01	  2.9167e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1519e+02	  1.4203e+01	  1.0123e+02	  4.8067e+01	  3.5357e+01	  3.5357e+01	  3.7169e-04	  0.0000e+00	  5.3098e+01	  7.3748e+01	  9.3797e+00	  7.9155e+01	  6.0863e+02	  1.2020e-01	  2.3904e+01	  4.0744e+00	  2.0073e+01	  3.9094e-02	  6.6173e+00	  8.9757e+00	  1.2367e+01	  1.4792e+01	  1.2367e+01	  4.2649e+00	  5.2482e-01	  8.3103e-01	  3.8613e-21	  0.0000e+00	  6.7461e+00	  2.4249e+00	  5.2558e+00	  4.0667e+00	  2.5996e+00	  5.0244e+00	  2.5996e+00	  3.4119e-01	  5.2482e-02	  5.1939e-01	  3.0885e-22	  0.0000e+00	  1.6865e+00	  2.4249e+00
        2011	           5	           4	1.150000e+01	           4	           0	  1.1696e+03	  3.5090e+01	  1.1346e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.5090e+01	  1.1346e+03	  4.4193e+01	  4.4193e+01	  4.2826e+00	  7.4936e+00	  4.9429e+00	  8.8073e+00	  7.7815e+01	  7.1899e+01	  2.2094e+00	  8.3333e-03	  0.0000e+00	  7.9574e-01	  6.3556e+01	 -2.2872e+01	  3.1132e+02	  8.7820e+01	  4.9452e+01	  7.8558e+00	 -1.4413e+01	  0.0000e+00	  0.0000e+00	  1.9290e-02	  4.2135e-07	  8.4873e-03	  0.0000e+00	  8.9287e-01	  1.0000e+00	  2.5000e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8517e+02	  2.0799e+01	  1.6478e+02	  4.6857e+01	  3.4390e+01	  3.4390e+01	  2.9089e-04	  0.0000e+00	  5.5663e+01	  7.7309e+01	  9.7178e+00	  5.0460e+01	  8.9661e+02	  1.7631e-01	  3.6791e+01	  4.9409e+00	  3.2259e+01	  4.9445e-02	  1.5887e+01	  1.2402e+01	  2.4460e+01	  2.7341e+01	  2.4460e+01	  8.6754e+00	  1.0899e+00	  1.0674e+00	  0.0000e+00	  0.0000e+00	  1.3628e+01	  2.8810e+00	  5.3236e+00	  5.6586e+00	  4.8770e+00	  7.7581e+00	  4.8770e+00	  6.9403e-01	  1.0899e-01	  6.6711e-01	  0.0000e+00	  0.0000e+00	  3.4069e+00	  2.8810e+00
        2011	           5	           5	1.150000e+01	           5	           0	  1.1866e+03	  3.5597e+01	  1.1510e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.5597e+01	  1.1510e+03	  4.4145e+01	  4.4145e+01	  5.7046e+00	  9.2472e+00	  7.2798e+00	  8.5153e+00	  7.6052e+01	  6.9159e+01	  1.2722e+00	  8.3333e-03	  0.0000e+00	  6.3427e-01	  8.7397e+01	 -3.5103e+01	  3.0781e+02	  1.3560e+02	  4.0040e+01	  6.5988e+00	  7.8693e+00	  0.0000e+00	  0.0000e+00	  3.5079e-02	  5.2086e-07	  8.0128e-03	  0.0000e+00	  7.6563e-01	  1.0000e+00	  6.6667e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.7246e+02	  2.0165e+01	  1.5268e+02	  4.5513e+01	  3.3333e+01	  3.3333e+01	  2.6159e-04	  0.0000e+00	  5.7134e+01	  7.9353e+01	  9.8178e+00	  5.7964e+01	  8.3263e+02	  1.6331e-01	  3.4479e+01	  4.9183e+00	  2.9952e+01	  4.7028e-02	  2.0887e+01	  1.0799e+01	  2.0093e+01	  2.3177e+01	  2.0093e+01	  7.0495e+00	  9.0488e-01	  1.1469e+00	  0.0000e+00	  0.0000e+00	  1.0992e+01	  3.0839e+00	  4.5174e+00	  4.1378e+00	  4.1193e+00	  7.2031e+00	  4.1193e+00	  5.6396e-01	  9.0488e-02	  7.1678e-01	  0.0000e+00	  0.0000e+00	  2.7480e+00	  3.0839e+00
        2011	           5	           6	1.150000e+01	           6	           0	  1.2326e+03	  3.6977e+01	  1.1956e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6977e+01	  1.1956e+03	  4.3695e+01	  4.3695e+01	  8.3105e+00	  9.8556e+00	  9.3293e+00	  8.9075e+00	  6.6976e+01	  6.0132e+01	  1.9848e+00	  0.0000e+00	  0.0000e+00	  5.5339e-02	  7.7883e+01	 -4.6260e+01	  2.9953e+02	  3.0815e+02	  1.9994e+01	 -3.8165e-02	  1.3985e+01	  0.0000e+00	  0.0000e+00	  5.0686e-03	  7.9479e-07	  3.2428e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1507e+02	  2.4646e+01	  1.9093e+02	  4.3914e+01	  3.2108e+01	  3.2108e+01	  2.5681e-04	  0.0000e+00	  5.8923e+01	  8.1838e+01	  1.0224e+01	  3.8190e+01	  1.0233e+03	  1.9254e-01	  4.2184e+01	  5.4378e+00	  3.7251e+01	  5.2274e-02	  1.6934e+01	  1.3517e+01	  1.3501e+01	  1.4844e+01	  1.3501e+01	  4.8563e+00	  6.3734e-01	  4.9465e-01	  0.0000e+00	  0.0000e+00	  7.5129e+00	  1.3432e+00	  3.0923e+00	  5.1751e+00	  2.6396e+00	  3.9828e+00	  2.6396e+00	  3.8850e-01	  6.3734e-02	  3.0916e-01	  0.0000e+00	  0.0000e+00	  1.8782e+00	  1.3432e+00
